path,relative_path,label,class_name,language,tts_generator,source_file
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_07_f000304.wav,en/en/silent_bullet_07_f000304.wav,0,bona_fide,en,bona_fide,silent_bullet_07_f000304
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_07_f000311.wav,en/en/silent_bullet_07_f000311.wav,0,bona_fide,en,bona_fide,silent_bullet_07_f000311
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_07_f000319.wav,en/en/silent_bullet_07_f000319.wav,0,bona_fide,en,bona_fide,silent_bullet_07_f000319
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000005.wav,en/en/silent_bullet_08_f000005.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000005
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000039.wav,en/en/silent_bullet_08_f000039.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000039
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000070.wav,en/en/silent_bullet_08_f000070.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000070
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000112.wav,en/en/silent_bullet_08_f000112.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000112
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000114.wav,en/en/silent_bullet_08_f000114.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000114
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000138.wav,en/en/silent_bullet_08_f000138.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000138
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000173.wav,en/en/silent_bullet_08_f000173.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000173
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000193.wav,en/en/silent_bullet_08_f000193.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000193
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000224.wav,en/en/silent_bullet_08_f000224.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000224
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000248.wav,en/en/silent_bullet_08_f000248.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000248
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000266.wav,en/en/silent_bullet_08_f000266.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000266
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000278.wav,en/en/silent_bullet_08_f000278.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000278
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000288.wav,en/en/silent_bullet_08_f000288.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000288
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000297.wav,en/en/silent_bullet_08_f000297.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000297
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000298.wav,en/en/silent_bullet_08_f000298.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000298
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000314.wav,en/en/silent_bullet_08_f000314.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000314
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_08_f000323.wav,en/en/silent_bullet_08_f000323.wav,0,bona_fide,en,bona_fide,silent_bullet_08_f000323
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000052.wav,en/en/silent_bullet_09_f000052.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000052
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000078.wav,en/en/silent_bullet_09_f000078.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000078
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000080.wav,en/en/silent_bullet_09_f000080.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000080
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000127.wav,en/en/silent_bullet_09_f000127.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000127
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000158.wav,en/en/silent_bullet_09_f000158.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000158
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000164.wav,en/en/silent_bullet_09_f000164.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000164
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000183.wav,en/en/silent_bullet_09_f000183.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000183
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000197.wav,en/en/silent_bullet_09_f000197.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000197
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000204.wav,en/en/silent_bullet_09_f000204.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000204
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000208.wav,en/en/silent_bullet_09_f000208.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000208
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000213.wav,en/en/silent_bullet_09_f000213.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000213
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000227.wav,en/en/silent_bullet_09_f000227.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000227
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000245.wav,en/en/silent_bullet_09_f000245.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000245
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000257.wav,en/en/silent_bullet_09_f000257.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000257
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000270.wav,en/en/silent_bullet_09_f000270.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000270
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000280.wav,en/en/silent_bullet_09_f000280.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000280
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000283.wav,en/en/silent_bullet_09_f000283.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000283
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000291.wav,en/en/silent_bullet_09_f000291.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000291
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000304.wav,en/en/silent_bullet_09_f000304.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000304
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_09_f000325.wav,en/en/silent_bullet_09_f000325.wav,0,bona_fide,en,bona_fide,silent_bullet_09_f000325
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000110.wav,en/en/silent_bullet_10_f000110.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000110
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000144.wav,en/en/silent_bullet_10_f000144.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000144
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000160.wav,en/en/silent_bullet_10_f000160.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000160
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000190.wav,en/en/silent_bullet_10_f000190.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000190
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000225.wav,en/en/silent_bullet_10_f000225.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000225
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000232.wav,en/en/silent_bullet_10_f000232.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000232
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000271.wav,en/en/silent_bullet_10_f000271.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000271
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000272.wav,en/en/silent_bullet_10_f000272.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000272
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000287.wav,en/en/silent_bullet_10_f000287.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000287
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000320.wav,en/en/silent_bullet_10_f000320.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000320
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000321.wav,en/en/silent_bullet_10_f000321.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000321
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_10_f000337.wav,en/en/silent_bullet_10_f000337.wav,0,bona_fide,en,bona_fide,silent_bullet_10_f000337
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000017.wav,en/en/silent_bullet_11_f000017.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000017
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000026.wav,en/en/silent_bullet_11_f000026.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000026
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000034.wav,en/en/silent_bullet_11_f000034.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000034
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000040.wav,en/en/silent_bullet_11_f000040.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000040
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000116.wav,en/en/silent_bullet_11_f000116.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000116
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000141.wav,en/en/silent_bullet_11_f000141.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000141
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000198.wav,en/en/silent_bullet_11_f000198.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000198
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000237.wav,en/en/silent_bullet_11_f000237.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000237
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000249.wav,en/en/silent_bullet_11_f000249.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000249
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000256.wav,en/en/silent_bullet_11_f000256.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000256
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000273.wav,en/en/silent_bullet_11_f000273.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000273
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000295.wav,en/en/silent_bullet_11_f000295.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000295
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000305.wav,en/en/silent_bullet_11_f000305.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000305
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000332.wav,en/en/silent_bullet_11_f000332.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000332
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_11_f000346.wav,en/en/silent_bullet_11_f000346.wav,0,bona_fide,en,bona_fide,silent_bullet_11_f000346
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000024.wav,en/en/silent_bullet_12_f000024.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000024
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000035.wav,en/en/silent_bullet_12_f000035.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000035
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000059.wav,en/en/silent_bullet_12_f000059.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000059
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000065.wav,en/en/silent_bullet_12_f000065.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000065
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000090.wav,en/en/silent_bullet_12_f000090.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000090
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000188.wav,en/en/silent_bullet_12_f000188.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000188
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000196.wav,en/en/silent_bullet_12_f000196.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000196
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000211.wav,en/en/silent_bullet_12_f000211.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000211
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000219.wav,en/en/silent_bullet_12_f000219.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000219
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000223.wav,en/en/silent_bullet_12_f000223.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000223
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000243.wav,en/en/silent_bullet_12_f000243.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000243
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000283.wav,en/en/silent_bullet_12_f000283.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000283
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000293.wav,en/en/silent_bullet_12_f000293.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000293
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000307.wav,en/en/silent_bullet_12_f000307.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000307
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_12_f000340.wav,en/en/silent_bullet_12_f000340.wav,0,bona_fide,en,bona_fide,silent_bullet_12_f000340
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000036.wav,en/en/silent_bullet_13_f000036.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000036
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000092.wav,en/en/silent_bullet_13_f000092.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000092
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000107.wav,en/en/silent_bullet_13_f000107.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000107
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000117.wav,en/en/silent_bullet_13_f000117.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000117
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000132.wav,en/en/silent_bullet_13_f000132.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000132
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000198.wav,en/en/silent_bullet_13_f000198.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000198
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000238.wav,en/en/silent_bullet_13_f000238.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000238
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000264.wav,en/en/silent_bullet_13_f000264.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000264
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000266.wav,en/en/silent_bullet_13_f000266.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000266
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000268.wav,en/en/silent_bullet_13_f000268.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000268
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000280.wav,en/en/silent_bullet_13_f000280.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000280
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000290.wav,en/en/silent_bullet_13_f000290.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000290
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000351.wav,en/en/silent_bullet_13_f000351.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000351
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_13_f000358.wav,en/en/silent_bullet_13_f000358.wav,0,bona_fide,en,bona_fide,silent_bullet_13_f000358
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_01_baum_64kb_f000008.wav,en/en/skyisland_01_baum_64kb_f000008.wav,0,bona_fide,en,bona_fide,skyisland_01_baum_64kb_f000008
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_01_baum_64kb_f000031.wav,en/en/skyisland_01_baum_64kb_f000031.wav,0,bona_fide,en,bona_fide,skyisland_01_baum_64kb_f000031
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_01_baum_64kb_f000039.wav,en/en/skyisland_01_baum_64kb_f000039.wav,0,bona_fide,en,bona_fide,skyisland_01_baum_64kb_f000039
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_01_baum_64kb_f000043.wav,en/en/skyisland_01_baum_64kb_f000043.wav,0,bona_fide,en,bona_fide,skyisland_01_baum_64kb_f000043
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_01_baum_64kb_f000072.wav,en/en/skyisland_01_baum_64kb_f000072.wav,0,bona_fide,en,bona_fide,skyisland_01_baum_64kb_f000072
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_01_baum_64kb_f000076.wav,en/en/skyisland_01_baum_64kb_f000076.wav,0,bona_fide,en,bona_fide,skyisland_01_baum_64kb_f000076
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_01_baum_64kb_f000107.wav,en/en/skyisland_01_baum_64kb_f000107.wav,0,bona_fide,en,bona_fide,skyisland_01_baum_64kb_f000107
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_02_baum_64kb_f000042.wav,en/en/skyisland_02_baum_64kb_f000042.wav,0,bona_fide,en,bona_fide,skyisland_02_baum_64kb_f000042
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_02_baum_64kb_f000050.wav,en/en/skyisland_02_baum_64kb_f000050.wav,0,bona_fide,en,bona_fide,skyisland_02_baum_64kb_f000050
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_02_baum_64kb_f000051.wav,en/en/skyisland_02_baum_64kb_f000051.wav,0,bona_fide,en,bona_fide,skyisland_02_baum_64kb_f000051
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_02_baum_64kb_f000075.wav,en/en/skyisland_02_baum_64kb_f000075.wav,0,bona_fide,en,bona_fide,skyisland_02_baum_64kb_f000075
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_02_baum_64kb_f000083.wav,en/en/skyisland_02_baum_64kb_f000083.wav,0,bona_fide,en,bona_fide,skyisland_02_baum_64kb_f000083
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_03_baum_64kb_f000019.wav,en/en/skyisland_03_baum_64kb_f000019.wav,0,bona_fide,en,bona_fide,skyisland_03_baum_64kb_f000019
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_03_baum_64kb_f000028.wav,en/en/skyisland_03_baum_64kb_f000028.wav,0,bona_fide,en,bona_fide,skyisland_03_baum_64kb_f000028
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_03_baum_64kb_f000049.wav,en/en/skyisland_03_baum_64kb_f000049.wav,0,bona_fide,en,bona_fide,skyisland_03_baum_64kb_f000049
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_03_baum_64kb_f000069.wav,en/en/skyisland_03_baum_64kb_f000069.wav,0,bona_fide,en,bona_fide,skyisland_03_baum_64kb_f000069
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_04_baum_64kb_f000025.wav,en/en/skyisland_04_baum_64kb_f000025.wav,0,bona_fide,en,bona_fide,skyisland_04_baum_64kb_f000025
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_04_baum_64kb_f000034.wav,en/en/skyisland_04_baum_64kb_f000034.wav,0,bona_fide,en,bona_fide,skyisland_04_baum_64kb_f000034
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/skyisland_04_baum_64kb_f000041.wav,en/en/skyisland_04_baum_64kb_f000041.wav,0,bona_fide,en,bona_fide,skyisland_04_baum_64kb_f000041
